College Name,Contact no,Email,Website,Address
"Nawab Shah Alam Khan College of Engineering and Technology Hyderabad Contact Number, Address & Location Map, Hyderabad","040-24561118,24",info@nscet.com,http://www.nscet.com/,"16-4-1,New Malakpet, Near Railway Station,Malakpet, Hyderabad"
"NSEC Kolkata Contact Number, Address & Location Map, Kolkata",+91-33-24361285,info@nsec.ac.in,http://www.nsec.ac.in/,"Techno City, Garia,Kolkata 700152, West Bengal"
"NIEIT Aurangabad Contact Number, Address & Location Map, Aurangabad",02402982021,dir-aurangabad@nielit.gov.in,http://aurangabad.nielit.gov.in/index.html,"National Institute of Electronics and Information Technology,Department of Electronics and Information Technology,Government of India,Dr. B.A.M. University Campus,Aurangabad - Maharashtra"
"NIE Institute of Technology Contact Number, Address & Location Map, Mysuru",+91-0821-2403734,nieit.mysore@gmail.com,http://www.nieit.ac.in/,"No 50(Part), Koorgalli Village, Hootagalli Industrial Area, Next to BEML, Mysore-570018, Karnataka, India."
"Sir Issac Newton College of Engineering and Technology Nagapattinam Contact Number, Address & Location Map, Nagapattinam",04365-220261,principalsincet@gmail.com,http://www.sincet.in,"Vellankanni road, Nagapattinam"
"Nandha College of Technology Contact Number, Address & Location Map, Erode","+91-4294-222116, 223434",info@nandhatech.org,http://www.nandhatech.org,"Vaikkalmedu Bus Stop,  Erode - Perundurai Main Road, Pitchandampalayam (PO), Erode - 638 052. Erode Dt. Tamil Nadu. India."
"Nandi Institute of Technology and Management Sciences Contact Number, Address & Location Map, Bengaluru",principal.nitms@gmail.com,http://nitms.edu.in/,"#92, Vaderahalli, Harohalli Hobli, Kanakapura Main Road, Bengaluru – 562 112"
"NKOCET Solapur Contact Number, Address & Location Map, Solapur",0217- 2500020,office@orchidengg.ac.in,http://www.nkorchidenggmgmt.ac.in/,"Gat No.16,Solapur-Tuljapur Road, Near Mashroom Ganapati Temple,Tale-Hipparaga, Solapur-413002"
"Noble Group of Institutions Contact Number, Address & Location Map, Junagadh",+919904406642/43/45,hod.mba@ngivbt.edu.in,https://ngivbt.edu.in/,"Junagadh Bhesan Road,rnVia. Vadal, Nr. Bamangam,rnPin. 362 310rn"
"Brahma Valley College Of Technical Education-polytechnic Contact Number, Address & Location Map, Nashik",0253-2312904,principal.bvcte.0778@gmail.com,http://www.polytechnic.brahmavalley.com/,"Palika Bazar Complex, Near Railway Booking Office,Sharanpur-Trimbak Link Road, Nashik-422002."
"Education Institute of Management & Engineering Studies Contact Number, Address & Location Map, New Delhi",011-64008960,enquiry@eimes.org.in,http://www.eimes.in/index.php,"E-27,BASEMENT,NARAINA VIHAR,NEAR BY MTS STORE, NEW DELHI-110028"
"P.D.E.A.'s College of Engineering Pune Contact Number, Address & Location Map, Pune",(020) 26996625,http://www.pdeacoem.com,"Manjari Road,Hadapsar,Pune-412307. India."
"N.S.N. College of Engineering and Technology Karur Contact Number, Address & Location Map, Karur",04324 - 293 999,nsnkarur@gmail.com,http://www.nsn.ac.in/,"N.S.N. Kalvi Nagar Karur - Madurai National Highways Manalmedu Karur - 639 003 Tamil Nadu, India"
"Birla Vishvakarma Mahavidyalaya Contact Number, Address & Location Map, Anand","+91-2692-230104, +91-2692-236672",principal@bvmengineering.ac.in,http://www.bvmengineering.ac.in,"Post Box No. 20,  Vallabh Vidyanagar,  District: Anand. PIN 388120  Gujarat, India."
"Oxford College of Engineering & Management Khorda Contact Number, Address & Location Map, Khorda",06742593909,oxfordcollegeofengg@gmail.com,http://www.oxfordbbsr.com/OCEM/,"Balianta, Bhubaneswar, Khurda Orissa, India"
"Oxford College of Engineering (OCE), Tiruchirappalli Contact Number, Address & Location Map, Tiruchirappalli",0431 2403651,office@oxfordec.edu.in,http://oxfordec.edu.in/,"Pirattiyur,Trichy – 620009."
"OM Institute of Polytechnic Contact Number, Address & Location Map, Hisar",01662-264282,info@oitmhisar.com,http://www.omgroup.edu.in/om-instituteof-polytechnic.html,"Juglan, 12 KM stone, Hisar-Chandigarh Road, National Highway - 65, Hisar, Haryana"
"Aum Sai Institute of Technical Education Contact Number, Address & Location Map, Ganjam",0680-2343010,aumsite@gmail.com,http://www.asite.edu.in/index.html,"Narayanpur, Berhampur, Ganjam, Orissa 761002"
"Ojaswini College Of Architure and Design Contact Number, Address & Location Map, Jalgaon",0257 2241128,http://www.architecture.kces.in/OjaswiniDemo1/Home.aspx,"Vivekanand Bhavan,Moolji Jaitha College Campus, Jalgaon"
"Pankajakasthuri College of Engineering and Technology Trivandrum Contact Number, Address & Location Map, Trivandrum",+91- 0471-2297500,info@pkcet.ac.in,http://www.pkcet.ac.in,"Pankajakasthuri College of Engineering and Technology,Kandala, Trivandrum-695 512."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering Mumbai Contact Number, Address & Location Map, Mumbai",+9122 24070547,principal@pvppcoe.ac.in,http://www.pvppcoe.ac.in,"Vasantdada Patil Education Complex,Eastern Express Highway,Near Everard Nagar,Sion - Chunabatti Mumbai-400022"
"Padmashree Krutartha Acharya College of Engineering Bargarh Contact Number, Address & Location Map, Bargarh",06646- 262053,pkace@rediffmail.com,http://www.pkace.edu.in,"At – Chakarkend, Bargarh Dist-Bargarh."
"Pavai College of Technology Contact Number, Address & Location Map, Namakkal",91-9965566888,pctprincipal@paavai.edu.in,http://pct.paavai.edu.in,Pavai NagarPachalNH7NamakkalTamil NaduIndia.
"Phulsing Naik Mahavidyalaya Contact Number, Address & Location Map, Yavatmal",07233-246614,principal_pnc@rediffmail.com,http://pncollegepusad.ac.in/,"P.N.College, Pusad ,Yavatmal	 ,Pin  445216 (Maharashtra)	 ,India"
"PIEMR Indore Contact Number, Address & Location Map, Indore",0731 - 4013307,director@pies.ac.in,http://www.piemr.edu.in/,"Scheme No. 74-C, Prestige Vihar, Vijay Nagar, Indore (M.P.)"
"PRS College of Engineering and Technology Trivandrum Contact Number, Address & Location Map, Trivandrum",0471-2256766,prs.principal@yahoo.in,http://www.prscet.edu.in,PaliyodeDalumugham P.ONeyyattinkaraTrivandrum - 695125Kerala
"PSN Institute of Technology Contact Number, Address & Location Map, Kanyakumari",04652   254916,psnitpoly@gmail.com,http://www.psnit.org/,Ramanathichanputhoor Kumarapuram	 Thoopur Kanyakumari District	 Tamilnadu	 Pincode - 629402
"Pratap Institute of Management And Technology (PIMTW), Washim Contact Number, Address & Location Map, Washim",+9107252288919,pimt.washim@live.in,http://pimtwashim.org,"At Post Walki, Risod Road, Taq. Washim,Dist. Washim (M.S.) India Pin : 444505"
"Prime College of Engineering Palakkad Contact Number, Address & Location Map, Palakkad",0491 2571117,primecollegeofengineering@gmail.com,http://www.primecollegeofengineering.com/,"Prime Nagar, Near Govt. Polytechnic, Erattayal, Palakkad - 678551, Kerala,"
"Queen s college of Food Technology Contact Number, Address & Location Map, Aurangabad",0240-2100085,qcftrc@yahoo.co.in,http://qcftrc.com/,"Gut No.113/P,Daulatabad Road,Mitmita, Aurangabad-431002.(M.S) India."
"Shri Shivaji Shikshan Prasarak Mandals Arts, Science & Commerce College Contact Number, Address & Location Map, Ahmednagar",02426 232746,info@asccrahuri.com,http://asccrahuri.ac.in/index.php/about-us/college-profile,"Arts, Science & Commerce College, Rahuri, Ahmednagar,Maharashtra 413705, India."
"Radhakrishna Institute of Technology and Engineering Contact Number, Address & Location Map, Khurda",riteodisha@gmail.com,http://riteindia.in/,"IDCO Industrial Estate , Khordha, Orissa, India - 752057"
"Rajgad Dnyanpeeth's College of Pharmacy Contact Number, Address & Location Map, Pune",+91 9922137433,rdcopbhor92@gmail.com,http://www.rdcopbhor.com/,"Rajgad Dnyanpeeth's College of Pharmacy  Address : Bhor, Dist. Pune - 412206."
"Shri Chhatrapati Shivajiraje College of Engineering Pune Contact Number, Address & Location Map, Pune",02113 - 282456,scscoe@gmail.com,http://bcud.unipune.ac.in/utilities/college_search/CEGP014990_ENG/Pune_University_College,"Rajgad Dnyanpeeth's SCSCOE Gat No.- 237, Pune Banglore Highway, Dhangawadi,"
"Rajas International Institute of Technology for Women Contact Number, Address & Location Map, Nagarcoil",272225,chairman@rajas.edu,http://rajas.edu/RIIT/contact.html,"Adjacent The Rajas International School, OZHUGINASERY, NAGERCOIL-629001, Tamilnadu,INDIA"
"KCT Coimbatore Contact Number, Address & Location Map, Coimbatore",+91-422-2661100,info@kct.ac.in,http://www.kct.ac.in,"Chinnavedampatti, Saravanampatty, Coimbatore, Tamil Nadu 641049, India"
"Vivekananda Institute of Technology (VKIT), Bangalore Contact Number, Address & Location Map, Bengaluru",+91-080-28437696,vkitprincipal@gmail.com,http://www.vitb.ac.in/,"Vivekananda Institute of Technology,Kumbalagodu,Kengeri ,Bangalore-560 074."
"Darshan Institute of Engineering & Technology Contact Number, Address & Location Map, Rajkot",2822-293010,info@darshan.ac.in,http://www.darshan.ac.in/DIET,"At. Hadala, Near Water Sump, Rajkot - Morbi Highway, Rajkot - 363650"
"Asutosh College Kolkata Contact Number, Address & Location Map, Kolkata",+91-33-24554504,admission@asutoshcollege.in,http://www.asutoshcollege.in/,"92, Shyamaprasad Mukherjee Road.Kolkata. West Bengal. India.PIN - 700 026"
"MACET Patna Contact Number, Address & Location Map, Patna",+91-612-2254569,contact@macet.net.in,http://macet.net.in/,"Maulana Azad College of Engineering & Technology,Gorhna,P.O: Neora,Dist: Patna, Bihar(India)"
"TJS Engineering College Contact Number, Address & Location Map, Tiruvallur","044-27967600,604,605,606",principal@tjsec.in,http://tjsec.in/,"GNT ROAD, T.J.S Nagar, Peruvoyal, (Near Kavarapettai) Gummidipoondi Taluk,  Thiruvallur District – 601206, Tamil Nadu."
"Anjalai Ammal Mahalingam Engineering College (AAMEC), Tirunelveli Contact Number, Address & Location Map, Tirunelveli",+9104374 233749,principal@aamec.edu.in,http://www.aamec.edu.in/,"Anjalai Ammal Mahalingam Engineering College Kovil Venni ,Thiruvarur District,Tamil Nadu,614 403"
"Dr Ambedkar Institute of Technology Contact Number, Address & Location Map, Bengaluru",contact@pvpwt.org,http://www.dr-ait.org,"Near Jnana Bharathi Campus, Bengaluru, Karnataka 560056"
"RR Alwar Contact Number, Address & Location Map, Alwar",0144-2700772,http://dce.rajasthan.gov.in/college/Default.aspx,"Near Nehru Park , Alwar, Rajasthan-301001"
"Adithya Institute of Technology (AIT), Coimbatore Contact Number, Address & Location Map, Coimbatore","+91-63843 63843,+91-97889 33311,+91-73737 00933",aitadmission@adithyatech.com,http://www.adithyatech.edu.in,"Sathy Main Road,Kurumbapalayam,rnCoimbatore-641 107"
"Sri Shakthi Institute of Engineering and Technology Contact Number, Address & Location Map, Coimbatore","+91-422-2369900 to 2369999 (100 lines),+91-422-6450891 / 892 / 893",youcanreachus@siet.ac.in,http://siet.ac.in/index.php,"Sri Shakthi Nagar,L & T By - Pass,Chinniyampalayam Post,Coimbatore 641062.,Tamilnadu. India."
"CMS College of Science and Commerce Contact Number, Address & Location Map, Coimbatore",+91-0422-6534004,info@cmscbe.com,http://cmscbe.com/,"ChinnavedampattyrnSreevatsa Global Village, SaravanampattyrnCoimbatore, Tamil Nadu 641006"
"UVPCE Mehsana Contact Number, Address & Location Map, Mehsana",2762-286650,principal.uvpce@ganpatuniversity.ac.in,http://www.uvpce.ac.in/,"Ganpat Vidyanagar,  Kherva - 384012 Dist : Mehsana, North Gujarat (INDIA)"
"BVRIT Hyderabad Contact Number, Address & Location Map, Hyderabad",+91-040-4241777,info@bvrithyderabad.edu.in,http://www.bvrithyderabad.edu.in/,BVRIT HyderabadPlot No. 8-5/4Rajiv Gandhi Nagar ColonyNizampet RoadBachupallyHyderabad-500090TelanganaIndia
"Agra College Contact Number, Address & Location Map, Agra",+91-0562-2268553,info@agracollegeagra.org,http://www.agracollegeagra.org/index.php,Moti Katra Road Agra (U.P.)
"Kalasalingam Institute of Technology Contact Number, Address & Location Map, Virudhunagar",+91-04563-299530,kitprl@yahoo.com,http://kit-edu.in/,Kalasalingam Institute of TechnologyAnand NagarKrishnankoil – 626 126Srivilliputtur(Via)Virudhunagar (Dt.)Tamil NaduIndia.
"J.N.N Institute of Engineering (Autonomous) Contact Number, Address & Location Map, Tiruvallur",04427629613 / 9600057121,info@jnn.edu.in,https://www.jnn.edu.in/,"90, Ushaa Garden, Kannigaipair, Chennai - Periyapalayam Highway, Tiruvallur"
"Trichy Engineering College Contact Number, Address & Location Map, Tiruchirappalli",0431-2650266,newtrichy2014@gmail.com,http://trichyengg.ac.in/,Sivagnanam NagarKonalaiTrichyTamil Nadu 621132
"Arasu Engineering College (AEC), Thanjavur Contact Number, Address & Location Map, Thanjavur",91-0435-3299999,arasuengg@aec.org.in,http://aec.org.in/,"Arasu Engineering College,Chennai Main Road,Kumbakonam – 612501Thanjavur Dist.,Tamilnadu, INDIA"
"Government College of Engineering (GCE), Jalgaon Contact Number, Address & Location Map, Jalgaon",+91-0257-2281522,princoej@redifmail.com,http://www.gcoej.ac.in/,"Government College of Engineering, Jalgaon Opp. Government ITI, National Highway No. 6,  Post: Jalgaon - 425 001, Maharashtra, India"
"Bimla Devi Educational Society's Group Of Institutions , JB Knowledge Park Contact Number, Address & Location Map, Faridabad","+91-9999888321, +91-129-4250124 , 1800 102 5257",info@jbcollege.in,http://www.jbcollege.in/,JB Knowledge ParkManjahwaliFaridabad NCR. 121 102
"VVP Engineering College Contact Number, Address & Location Map, Rajkot",(0281) 2783394,vvpedulink@gmail.com,http://vvpedulink.ac.in/,"Virda Vajadi, Kalawad Road, Rajkot, Gujarat-360005"
"Sardar Vallabhbhai Patel Institute Of Technology Contact Number, Address & Location Map, Valsad",2692 274766,svit_vasadgen@rediffmail.com,http://www.svitvasad.ac.in/,"Vasad – 388306,Gujarat,INDIA."
"Mahindra cole Centrale Contact Number, Address & Location Map, Hyderabad",040-30675316,info@mechyd.ac.in,http://www.mahindraecolecentrale.edu.in/index.html,Mahindra École CentraleSurvey No: 62/1ABahadurpally JeedimetlaHyderabad - 500043 - TelanganaINDIA
"Krishna Group of Institutions Kanpur Contact Number, Address & Location Map, Kanpur",+91-8400800297,Simran.bajpai@kgikanpur.in,https://kgikanpur.in/,"Gram Amiliha, Post Tatiya Ganj, Mandhana, Kanpur, India-209217"
"East West Institute of Technology Contact Number, Address & Location Map, Bengaluru",+91-94825 14447,channakeshavaluk@ewit.edu,http://ewit.edu/,63Off Magadi RoadVishwaneedam PostBEL LayoutAnjana NagarBEL LayoutPhase 2BedarahalliBengaluruKarnataka 560091India
"Nandha Polytechnic College Contact Number, Address & Location Map, Erode",+91-0429-4223727,secretary@nandhainstitutions.org,http://www.nandhapolytechnic.org,"Vaikkalmedu Bus Stop, Erode - Perundurai Main Road, Pitchandampalayam (PO), Erode - 638 052. Erode Dt. Tamil Nadu. India."
"Sree Sowdambika College of Engineering Virudhunagar Contact Number, Address & Location Map, Virudhunagar",(04566) 229800,sowdambikaoffice@gmail.com,http://sowdambikaengg.com/,"Sree Sowdambika College of Engineering, Chettikurichi (PO), Aruppukottai – 626134, Virudhunagar District,Tamil Nadu, India."
"VRS College of Engineering and Technology Viluppuram Contact Number, Address & Location Map, Viluppuram",04149-209163,vrscet@yahoo.com,http://vrscet.in/,Arasur – 607 107 Villupuram District.
"ACS College of Engineering (ACSCE), Bangalore Contact Number, Address & Location Map, Bengaluru",+918028437955,enquiry@acsce.edu.in,http://www.acsce.edu.in,"2nd Floor, MBA building,Kumbalgodu, Mysore Road,Bangalore – 560 074"
"Thirumalai Engineering College Contact Number, Address & Location Map, Kanchipuram",91-44-27277866,http://www.thirumalaiengg.in/,"Kilambi, Kancheepuram,Tamil Nadu, India PIN 631 551"
"University College of Engineering (AUCE), Arni Contact Number, Address & Location Map, Arni",04173-244400,annauniv.ucea@gmail.com,http://www.aucearni.in/index.php,"University College of Engineering Arni, (A Constituent College of Anna University,Chennai), Thatchur, Arni-Devikapuram Road, Arni, Thiruvannamalai-632326, Tamil Nadu, India"
"Buddha Institute of Technology Polytechnic College Contact Number, Address & Location Map, Gaya",0631-2224779,bodhgayabit@gmail.com,http://bodhgayabit.org/,"83,ASHOK NAGAR, GAYA (BIHAR)-823001"
"Sigma College of Architecture Contact Number, Address & Location Map, Kanyakumari",04651 209028,sigmagroup155@gmail.com,http://sicarch.com/,MoododuAnducode PostKanyakumari DistTamilnadu - 629 168INDIA
"Sivaji College of Engineering and Technology Kanyakumari Contact Number, Address & Location Map, Kanyakumari",+91-9447137777,info@sivajicollege.com,http://sivajicet.org/,"Manivila, Kanyakumari, Tamil Nadu-629170, India"
"Aditya College of Architecture (ACA), Mumbai Contact Number, Address & Location Map, Mumbai",+91-22-61106111,info@aditya-arch.edu.in,http://aditya-arch.edu.in/index.php,"Aditya Educational Campus, R. M. Bhattad Road, Ram Nagar, Borivali (West), Mumbai 400 092."
"Anant National University Contact Number, Address & Location Map, Ahmedabad","+91- 8140213399, +91-6353532001",admissions@anu.edu.in,https://anu.edu.in/,"Sanskardham Campus, Bopal-Ghuma-Sanand Road, Ahmedabad, Gujarat 382115"
"Goverment Engineering college (GEC), Bhuj Contact Number, Address & Location Map, Bhuj",02832231 164,kut@gujarat.gov.in,http://www.gecbhuj.gujarat.gov.in/,"Government Engineering College,Near Uma Nagar, New Raval Vadi Relocation Site,Mirzapar Road, Bhuj-Kutch- Pin-370 001."
"GGITS Jabalpur Contact Number, Address & Location Map, Jabalpur",+91-0761-2671551,ggitsjabalpur@yahoo.com,http://www.ggits.org,"P.O. Tilwara Ghat, Near Bargi Hills, Jabalpur-3"
