College Name,Contact no,Email,Website,Address
"Alva’s College Moodbidire Contact Number, Address & Location Map, Dakshina Kannada",08258-236531,admission@alvascollege.com,http://alvascollege.com/,"Vidyagiri, Moodbidri,Dakshina Kannada – 574227,Karnataka, India."
"Lady Amritbai Daga College for Women of Arts, Science and Commerce Contact Number, Address & Location Map, Nagpur",http://www.ladcollege.in/,"North Ambazari Rd, Near Wackhardt Hospital, Shankar Nagar, Shivaji Nagar, Nagpur, Maharashtra 440010"
"LN School of Hospitality Studies Contact Number, Address & Location Map, Mumbai",91 22 6500 0701,enquiry@lncollege.edu.in,http://www.lncollege.edu.in/hoteltourismmanagement.html,"Suman Education Society Campus,H.D. Gaonkar Vidya Sankul, Plot No. 89,Near General Kariappa Bridge,Rajendra Nagar, Borivali (East),Mumbai - 400066, (MAH), India."
"Alpha Institute of Management and Technology Science (AIMTS), Bangalore Contact Number, Address & Location Map, Bengaluru",09845595904,info@aimts.org,http://www.aimts.org,"Old Address ( Office Shifted New Address),# 24, 1st Floor, Binny Layout, 8th Main,Near Water tank Rd,  Vijaya Nagar, Bangalore 560040."
"Kothari College of Management Science & Technology Contact Number, Address & Location Map, Indore",+91-731 4009615,info@kotharicollege.com,http://kotharicollege.com/,Opp. Royal ResidencyKalindi Kunj RoadGreater BrijeshwariPiplyahana CircleRing RoadIndore.
"Brahmanand Group of Institution Contact Number, Address & Location Map, Bulandshahr",9917463821,info@bect.edu.in,http://www.bect.edu.in/,195Khurja-Bulandshahr RoadBulandshahr (U.P.) 203001
"KES BK Shroff of Arts and MH Shroff College of Commerce Contact Number, Address & Location Map, Mumbai",022-28072477,info@kesshroffcollege.com,http://www.kesshroffcollege.com/,"Bhulabhai Desai Rd,Kandivli (w),	Mumbai 400067"
"Navnirman College Contact Number, Address & Location Map, Ratnagiri",(02352) 228977,navnirmancollege@rediffmail.com,http://navnirmancollege.in/,"S. M. Joshi Vidyaniketan, P63, M. I. D. C., Mirjole, Ratnagiri 415 639"
"Ratnam College of Arts Science and Commerce Contact Number, Address & Location Map, Mumbai",022-25951381,http://www.ratnamcollege.org,"NES Complex, National High School Marg,,Bhandup, Mumbai-400078."
"Manipal University - School of Hotel Management Contact Number, Address & Location Map, Jaipur",91 141-3999100,admissions@jaipur.manipal.edu,http://jaipur.manipal.edu/fom/schools-faculty/schools-list/school-of-hotel-management.html,Dehmi KalanNear GVK Toll PlazaJaipur-Ajmer ExpresswayJaipurRajasthan 303007.
"Pacific Institute of Hotel Management Contact Number, Address & Location Map, Udaipur",294-2494518,info@pihm.org,http://www.pihm.org/index.html,Opp. Transport NagarDebariUdaipur - 313001RajasthanINDIA
"Ramaiah University of Applied Sciences Contact Number, Address & Location Map, Bengaluru",+91-8045366616,am.er@msruas.ac.in,http://www.msruas.ac.in,"University House, Gnanagangothri Campus New BEL Road, M S R Nagar, Bangalore Karnataka, INDIA - 560 054"
"Chitkara University (CU), Solan Contact Number, Address & Location Map, Solan",+91 9501105714 /+91 9501105715,info@chitkarauniversity.edu.in,http://chitkarauniversity.edu.in/,CHITKARA UNIVERSITY HIMACHAL PRADESH Pinjore-Barotiwala National Highway (NH-21A) Himachal Pradesh u2013 174 103
"University of Engineering & Management (UEM), Kolkata Contact Number, Address & Location Map, Kolkata","+91-8010700500, +91-3323572059 , +91-3323572995",admissions@iemcal.com,http://www.uem.edu.in,"University Area, Plot No.III- B/5, Main Arterial Road New Town ,Action Area - III , Kolkata -700160"
"JIS University, Kolkata Contact Number, Address & Location Map, Kolkata",+91-3325636677,admissions@jisuniversity.ac.in,https://www.jisuniversity.ac.in/,"81,Nilgunj Road,Agarpara, Kolkata"
"Department Of Business Administration - Tezpur University Contact Number, Address & Location Map, Tezpur",+91-03712-275000,ba@tezu.ernet.in,http://www.tezu.ernet.in/dba/new/
"Amity University Manesar Contact Number, Address & Location Map, Gurgaon","+91-124-2337015/16, +91-88266-98200/01/02/03",info@ggn.amity.edu,http://www.amity.edu/Gurugram,"Amity Education Valley Gurugram (Manesar), Haryana 122 413 Haryana"
"Amity University Mumbai Contact Number, Address & Location Map, Mumbai","+91-22-71987028, +91-22-71987034",admissions@mum.amity.edu,http://www.amity.edu/mumbai,"Amity University, Mumbai - Pune Expressway, Bhatan, Post Somathne, Panvel, Mumbai. Maharashtra - 410206"
"VIT Vellore Contact Number, Address & Location Map, Vellore",0416 - 2243091,info@vit.ac.in,https://vit.ac.in/,"Gorbachev Rd, Vellore, Tamil Nadu 632014"
"Krishna Arts & Science College Contact Number, Address & Location Map, Krishnagiri",kkrishnacollege@yahoo.com,http://www.krishnacas.com/profile.html,"Kattinayanapalli – (Village & Post),Krishnagiri,Tamilnadu,"
"BLS Institute of Technology Management Contact Number, Address & Location Map, Bahadurgarh",+91 1276 304267,info@blsitm.edu.in,http://blsitm.edu.in/,"NH-10, Delhi Rohtak Road, Bahadurgarh(NCR)"
"Charnock School of Hospital Management Contact Number, Address & Location Map, Kolkata",(033) 40-500500,charnockhospital@gmail.com,http://www.charnockhospital.com/kolkata-master-of-hospital-management-college.html,"RGM-2103, Teghoria, Major Arterial Road,New Town, Kolkata 700157"
"Institute of Hospitality Management & Sciences Contact Number, Address & Location Map, Kotdwara",9837424074,ihmskotdwar1@gmail.com,http://www.ihmskotdwar.in/index.html,"B. E. L. Road, Balbhadrapur, Kotdwar, Pauri Garhwal(U. K.)."
"Rajiv Gandhi Paramedical Institute Contact Number, Address & Location Map, New Delhi",011 - 28561494,rgpidelhi@gmail.com,http://rgpcindia.com/,"A-34, Uttam Nager, Near East Metro StationrnNew Delhi-110059 (INDIA)"
"G.D.Memorial Homoeopathic Medical College Contact Number, Address & Location Map, Patna",http://www.gdmhmch.com/index.php,"The Principal, G.D.Memorial Homoeopathic Medical College & Hospital ,East Ram Krishna Nagar, ,Patna 800020"
"APGSU Shimla Contact Number, Address & Location Map, Shimla","+91-9816222000, +91-1800 4198 654",admissions@agu.edu.in,http://www.agu.edu.in,Shoghi-Mehli Bypass Road Shimla (Himachal Pradesh) India. PIN- 171009
"Icare Haldia Institute of Management Contact Number, Address & Location Map, Haldia",03224645394,http://www.icare-haldia.org/him.html,"Dr. B. R. Ambedkar Bhaban, 3rd Floor Municipal Complex, City Centre, Debhog, Haldia - 721 657"
"Inspiria Knowledge Campus Contact Number, Address & Location Map, Siliguri",+91-8900755550,contact@inspiria.edu.in,http://inspiria.edu.in/,"Himachal Vihar, Phase u2013 II, Matigara, Darjeeling, Siliguri, West Bengal 734010"
"Kharagpur Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Kharagpur",http://kgphmch.com/,"Kaushallya, P.O : Kharagpur Dist : Paschim Medinipore,West Bengal, 721301"
"Magadh Homoeopathic Medical College Contact Number, Address & Location Map, Bihar Sharif",http://www.magadhhmch.com/,"Bihar Sharif, Bihar"
"Dr. Yadubir Sinha Homoeopathic Medical College Contact Number, Address & Location Map, Muzaffarpur",shmchdbg@gmail.com,http://dryaduvirsinhahmch.com/welcome.html,DR. YADUBIR SINHA HOMOEOPATHIC MEDICAL COLLEGE & HOSPITAL
"Kent Homeopathic Medical College Contact Number, Address & Location Map, Patna",info@khmchhajipur.com,http://www.khmchhajipur.com/index.html,"Khilwat, Vaishali,  Bihar, India"
"Christ College (CC), Irinjalakuda Contact Number, Address & Location Map, Irinjalakuda","+91-480-2825258, +91-480-2820005",christcollegeijk@gmail.com,http://christcollegeijk.edu.in/index,"P.O. Irinjalakuda North,Pincode - 680 125"
"Southern International Hotel Management Academy Contact Number, Address & Location Map, Visakhapatnam","+91-9573732111, +91-7032820005",southern.principal@gmail.com,http://www.sihma.in,"Southern International Hotel Management Academy -#9-5-54/1, M.V.P. Colony, Near Vishnu Honda Show Room, Isukathota, Visakhapatnam - 530017"
"Flywings International College of Aviation and Management Contact Number, Address & Location Map, Kochi",0484 4031162,flywingscochin@gmail.com,http://flywingsinternational.org/,"Flywings International,College of Management Studies,Kalabhavan Road,Kochi, Pin: 682018"
"People`s Institute Of Hotel Management Catering Technology And Applied Nutrition Contact Number, Address & Location Map, Bhopal",0755 - 4005616,princ@pihmct.peoplesgroup.in,http://peoplesuniversity.edu.in/peoples-home/HM/index.php,"By-Pass Road,Bhanpur, Bhopal (M.P) - 462037"
"Global Academy for Education and Training Contact Number, Address & Location Map, Cochin",0484-4015111,info@gaet.co.in,http://www.gaet.co.in/,"34/629 – C, 2nd Floor, Alexander Business Centre, Civil Line Road, Edapally PO, Padivattom, Kochi-682024, Kerala, India"
"Twinkle Hotel Management Academy Contact Number, Address & Location Map, Visakhapatnam",0891-2714442,twinkle.principal@gmail.com,http://www.tihma.com/index.php,"43-11-28/A/1, Subbalakshminagar, Dondaparthi, Visakhapatnam-530016, Andhra Pradesh, India"
"Auro University Contact Number, Address & Location Map, Surat","+91-2614088104, +91-9099973099, +91-9099913369",admissions@aurouniversity.edu.in,http://www.aurouniversity.edu.in,"AURO University Earthspace, Hazira Road, Opp ONGC Surat - 394510, Gujarat, India."
"Delhi Technical Campus (DTC), Noida Contact Number, Address & Location Map, Noida",+91-852-7215678,info@delhitechnicalcampus.ac.in,http://delhitechnicalcampus.ac.in/,28/1Knowledge Park-IIIGreater Noida - 201306 (U.P.)
"Fakiragram College Contact Number, Address & Location Map, Nagaon",03661-283443,fakiragramcollege@rediffmail.com,http://fakiragramcollege.org/,"FAKIRAGRAM COLLEGE,P.O. : Fakiragram,District: Kokrajhar, B.T.A.D. (Assam),Pin Code: 783345"
"Sri Vijay Vidyalaya Arts & Science College Contact Number, Address & Location Map, Dharmapuri",91-96982 21000,svvcas@gmail.com,http://www.svvcas.com/index.html,"Sri Vijay Vidyalaya College of Arts and Science,Nallampalli, Dharmapuri - 636807"
"G.H.Raisoni College Of Arts, Commerce And Science Contact Number, Address & Location Map, Pune",+91-7720089275,ghrcacs.pune@raisoni.net,https://ghrcacs.raisoni.net/,"New Gat No. 1200 , Domkhel Road , Wagholi , Pune 412207."
"GDC Hyderabad Contact Number, Address & Location Map, Hyderabad",8978634678,http://www.gdcgodavarikhani.com/index.html,"Govt. Degree & PG College,Godavarikhani,Karimnagar Dist., AP"
"Satwik Institute of Professional Studies Contact Number, Address & Location Map, Bhubaneswar",674-6030250,satwikinstitutions@yahoo.co.in,http://www.sips.edu.in/,"Khandagiri Square, Bhubaneswar Pin - 751030, Odisha"
"Swosti Institute of Management and Social Studies Contact Number, Address & Location Map, Bhubaneswar",0674 -3277189,simss@swostieducation.com,http://www.swostieducation.com,"Ner IIT Bhubaneswar, Odisha, Jatni, Bhubaneswar"
"IADC bangalore Contact Number, Address & Location Map, Bengaluru",+9180-2202 2900,info@indianacademy.edu.in,http://www.indianacademy.edu.in/,"Hennur Cross, Hennur Main RoadKalyan Nagar,Bangalore u2013 560 043Karnataka, India"
"FC Bangalore Contact Number, Address & Location Map, Bengaluru",+91 9008406790,desmond.fullinfawscollege66@gmail.com,http://fullinfawscollege.com/index.html,"Akshay Nagar , Near DLF Township , Yellanahalli ,Begur Hobli ,Bannerghatta Road - Bangalore"
"NRI-St John's Group of Colleges Contact Number, Address & Location Map, Bengaluru",23215023,http://www.nri-institute.in/about-us.php,"No. 6, Papareddy Palya,Nagarbhavi II Stage, Bangalore - 560072"
"Government PG College BHEL Contact Number, Address & Location Map, Bhopal",+91-755-2620133,hegpgcbhelbho@mp.gov.in,http://www.mpcolleges.nic.in/gpgBhelBhopal/index.htm,"Govt P.G College,  BHEL, BHOPAL,  Mahatma Gandhi Square,  Piplani,Bhopal,lndia,  Pin - 462021"
"Hem chandra dev goswami college Contact Number, Address & Location Map, Sivasagar",03772-227608,hcdgcollege@gmail.com,http://www.hcdgcollege.org/,"Nitaipukhuri, Sivasagar-785671 ,Assam, India"
"Jagannath University Contact Number, Address & Location Map, Jaipur",+91-141-3020500,admission@jagannathuniversity.org,http://www.jagannathuniversity.org,"IP-2 & 3, Phase IV,Sitapura Ind. Area, Opp. Chokhi Dhani,Jaipur, Pin 302022."
"Presidency University Contact Number, Address & Location Map, Bengaluru",080 4925 5533,admission@presidencyuniversity.in,http://presidencyuniversity.in/,"Presidency University, Itgalpur, Rajanakunte, Yelahanka, Bengaluru 560 089"
"Chitkara University (CU), Patiala Contact Number, Address & Location Map, Patiala","09501105714,1800 267 1999",wangdi@chitkara.edu.in,http://www.chitkara.edu.in,"Patiala National Highway (NH- 64), Punjab- 140 401"
"IMS Unison University Contact Number, Address & Location Map, Dehradun","+91-135-7155000,+91-135-3000610-614,+91-7055900031-035",admission@iuu.ac,http://www.iuu.ac,"IMS Unison University Makkawala Greens Mussoorie Diversion Road, Dehradun. 248009 Uttarakhand, INDIA"
"Rachnoutsav Academy Contact Number, Address & Location Map, Hyderabad",+91-9849012241,info@rachnoutsav.ac.in,http://www.rachnoutsaveventsacademy.com/index.html
"AMRITA SAI INSTITUTE OF SCIENCE AND TECHNOLOGY Contact Number, Address & Location Map, Vijayawada","1800 12 12 369, 9490797539, 9502950858",info@amritasai.org.in,http://www.amritasai.org.in/,"AMRITA SAI NAGAR, PARITALA, KANCHIKACHERLA MANDAL, NTR DIST, 521180"
"SRM University Contact Number, Address & Location Map, Amaravati","+91-863-2343000, +91-1800-599-2233",admissions@srmap.edu.in,http://www.srmap.edu.in,"Neerukonda, Mangalagiri Mandal Guntur District, Mangalagiri, Andhra Pradesh 522502"
"ICE Pune Contact Number, Address & Location Map, Pune",020-65206710,icecollegeicecollege@gmail.com,http://www.icecollege.in/,"Premanjali Bldg., Balaji Nagar, Dhankawdi, Pune 43"
"SOA Delhi Contact Number, Address & Location Map, Delhi",9314009020,info@soapalam.org,http://soapalam.org/
"KL University Guntur Contact Number, Address & Location Map, Guntur","+91-8662577715,+91-8632399999",admissions@kluniversity.in,http://www.kluniversity.in,"K L Deemed to be University, Green Fields, Vaddeswaram,  Guntur District, A.P., INDIA.  Pincode : 522 502."
"Kaziranga University Contact Number, Address & Location Map, Jorhat","+91-18005725898, +91-91270 56383",info@kzu.ac.in,https://www.kzu.ac.in/,"Koraikhowa, NH-37, Jorhat, Assam"
"Tezpur University Contact Number, Address & Location Map, Tezpur",9954449478,alak@tezu.ernet.in,http://www.tezu.ernet.in,"Nappam, Tezpur Assam."
"Rajiv Gandhi University Contact Number, Address & Location Map, Itanagar",hod.cse@rgu.ac.in,http://www.rgu.ac.in
"JAMIA HAMDARD Contact Number, Address & Location Map, New Delhi",+91-11-26059694,director_sodl@jamiahamdard.ac.in,http://jamiahamdard.edu,"Mehrauli - Badarpur Rd, Near Batra Hospital, Block D, Hamdard Nagar, New Delhi, Delhi 110062"
"AGNEL INSTITUTE OF FOOD CRAFTS AND CULINARY SCIENCES, Goa Contact Number, Address & Location Map, Goa",aifccsverna@yahoo.co.in,http://aifccs.co.in/
"GUARDIAN ANGEL INSTITUTE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY Contact Number, Address & Location Map, Curchorem",gaihm1@yahoo.com,http://www.gaihm.edu.in
"Sri Sai University Contact Number, Address & Location Map, Palampur","+91-6280042752, +91-6280016465, +91-9736501261, +91-9736599999",registrar@srisaiuniversity.com,http://www.srisaiuniversity.org,"Baijnath Road, Palampur, Distt. Kangra, Himachal Pradesh (India) PIN - 176081"
"K.L.E'S, S.NIJALINGAPPA COLLEGE Contact Number, Address & Location Map, Bengaluru",klebhm@gmail.com,http://www.klesnc.org
"BHARATI KALA MAHAVIDYALAYA Contact Number, Address & Location Map, Pune",cofa@bharatividyapeeth.edu,http://www.cofa.bharatividyapeeth.edu
"Mangalayatan University Contact Number, Address & Location Map, Aligarh","+91-9359-555-555, +91-9358-333-333",info@mangalayatan.edu.in,http://www.mangalayatan.in,"Mangalayatan University Campus - Extended NCR, 33rd Milestone Mathura-Aligarh Highway Beswan Aligarh-202145 (U.P) India."
"D Y Patil University Contact Number, Address & Location Map, Navi Mumbai","+91-2230965888,+91-22-30965988",admissions@dypatil.edu,http://www.dypatil.edu/,"DY Patil University Sector 7, Nerul, Navi Mumbai, Maharashtra 400706"
"Asian Institute of Hospitality and Tourism (AIHT), Noida Contact Number, Address & Location Map, Noida",+91-120-4831100,help@aiht.edu.in,http://aiht.edu.in
"AMC bangalore Contact Number, Address & Location Map, Bengaluru",+91-9902044113/114,principal.amcec@gmail.com,https://amc.amcgroup.edu.in/,"AMC Campus, Bannerghatta Main Rd, Bengaluru, Karnataka 560083"
"SREE NARAYANA GURU MEMORIAL CATERING COLLEGE Contact Number, Address & Location Map, Cherthala",info@sngmc.org,http://www.sngmc.org/catering.html
"COLLEGE OF PHARMACY, SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SCIENCES, (SSSUTMS) Contact Number, Address & Location Map, Sehore",sehoresssist@yahoo.in,http://www.sssutms.co.in
"AMBARWADIKAR'S INSTITUTE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY, Aurangabad Contact Number, Address & Location Map, Aurangabad",ambarwadikar.hmct@gmail.com,http://www.ambarwadikartech.com
"AJMVPS Ahmednagar Contact Number, Address & Location Map, Ahmednagar",ajmvps_ihmct@hotmail.com,http://www.ihmct-anr.com
"M.G.V'S SAMAJSHREE PRASHANTDADA HIRAY COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY Contact Number, Address & Location Map, Nashik",mgvihmct@rediffmail.com,http://www.mgv.org.in
"INNOCENT HEARTS GROUP OF INSTITUTIONS Contact Number, Address & Location Map, Jalandhar",91+87250334472,info@ihgi.in,http://www.ihgi.in,"GREEN FIELDS ,LOHARAN, NAKODAR ROAD, NEAR ZOLOTO FACTORY"
